first_active_month,card_id,feature_1,feature_2,feature_3,target,hist_month_nunique,hist_hour_nunique,hist_weekofyear_nunique,hist_dayofweek_nunique,hist_year_nunique,hist_subsector_id_nunique,hist_merchant_id_nunique,hist_merchant_category_id_nunique,hist_purchase_amount_sum,hist_purchase_amount_max,hist_purchase_amount_min,hist_purchase_amount_mean,hist_purchase_amount_var,hist_installments_sum,hist_installments_max,hist_installments_min,hist_installments_mean,hist_installments_var,hist_purchase_date_max,hist_purchase_date_min,hist_month_lag_max,hist_month_lag_min,hist_month_lag_mean,hist_month_lag_var,hist_month_diff_mean,hist_authorized_flag_sum,hist_authorized_flag_mean,hist_weekend_sum,hist_weekend_mean,hist_category_1_sum,hist_category_1_mean,hist_card_id_size,hist_category_2_mean_mean,hist_category_3_mean_mean,hist_purchase_date_diff,hist_purchase_date_average,hist_purchase_date_uptonow,new_hist_month_nunique,new_hist_hour_nunique,new_hist_weekofyear_nunique,new_hist_dayofweek_nunique,new_hist_year_nunique,new_hist_subsector_id_nunique,new_hist_merchant_id_nunique,new_hist_merchant_category_id_nunique,new_hist_purchase_amount_sum,new_hist_purchase_amount_max,new_hist_purchase_amount_min,new_hist_purchase_amount_mean,new_hist_purchase_amount_var,new_hist_installments_sum,new_hist_installments_max,new_hist_installments_min,new_hist_installments_mean,new_hist_installments_var,new_hist_purchase_date_max,new_hist_purchase_date_min,new_hist_month_lag_max,new_hist_month_lag_min,new_hist_month_lag_mean,new_hist_month_lag_var,new_hist_month_diff_mean,new_hist_weekend_sum,new_hist_weekend_mean,new_hist_category_1_sum,new_hist_category_1_mean,new_hist_card_id_size,new_hist_category_2_mean_mean,new_hist_category_3_mean_mean,new_hist_purchase_date_diff,new_hist_purchase_date_average,new_hist_purchase_date_uptonow,outliers,dayofweek,weekofyear,month,elapsed_time,hist_first_buy,new_hist_first_buy,card_id_total,purchase_amount_total
2016-01-01,C_ID_fcef0dfd67,0.013144615384615385,0.011384773985343223,0.011427520622077443,0.72709297,12,18,43,7,2,15,44,20,-67.42009669000002,0.07955035,-0.73939454,-0.6129099699090911,0.020191596184434425,113,3,1,1.0272727272727271,0.04512093411175981,1519799882.0,1484318381.0,0,-13,-5.754545454545455,12.241951626355293,10.881818181818181,110,1.0,8,0.07272727272727272,7,0.06363636363636363,110,0.0745678963053502,-0.3952729559867302,410,3.727272727272727,325,2.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,-1.68366054,0.15468291,-0.70169302,-0.420915135,0.15573085576839538,7.0,4.0,1.0,1.75,2.25,1524829227.0,1519897856.0,2.0,1.0,1.25,0.25,10.5,1.0,0.25,0.0,0.0,4.0,-0.5501600509903695,-0.4454375841587216,57.0,14.25,267.0,0,4,53,1,1114,378,790.0,114.0,-69.10375723000003
2016-06-01,C_ID_82868156f0,0.013144615384615385,0.008752121220219405,0.011427520622077443,1.14386252,4,20,14,7,1,10,29,15,-71.3988914900001,3.48305528,-0.73789189,-0.4275382723952101,0.1636010682666847,2,1,0,0.011976047904191616,0.011903903037298895,1496050249.0,1484123303.0,0,-4,-1.3173652694610778,0.6757809681841136,19.982035928143716,136,0.8143712574850299,12,0.0718562874251497,0,0.0,167,0.07456789630535013,0.3493200055570787,138,0.8263473053892215,600,2.0,6.0,4.0,4.0,1.0,6.0,7.0,7.0,-3.85978496,-0.40896155,-0.69004747,-0.5513978514285715,0.011939412479496184,0.0,0.0,0.0,0.0,0.0,1500903828.0,1497283860.0,2.0,1.0,1.8571428571428568,0.14285714285714285,20.0,1.0,0.14285714285714285,0.0,0.0,7.0,-0.5509428868562916,-0.5929929784942299,41.0,5.857142857142858,544.0,0,2,22,6,962,224,376.0,174.0,-75.2586764500001
2017-09-01,C_ID_8fa2ad405d,0.010479387818900955,0.011384773985343223,0.011427520622077443,-3.73783471,6,14,16,7,2,8,18,12,-30.63417389,-0.12375835,-0.74164852,-0.6382119560416667,0.018770071365549174,72,10,0,1.5,7.531914893617022,1519475195.0,1505590377.0,0,-5,-2.708333333333333,3.615248226950355,10.8125,33,0.6875,22,0.4583333333333333,11,0.22916666666666666,48,0.13537622299888186,0.2688159788499853,160,3.333333333333333,329,2.0,7.0,4.0,3.0,1.0,7.0,9.0,7.0,-6.2672875900000005,-0.56658965,-0.7412428000000001,-0.6963652877777778,0.002779786686156073,0.0,0.0,0.0,0.0,0.0,1524321617.0,1520105376.0,2.0,1.0,1.7777777777777777,0.19444444444444445,11.0,3.0,0.3333333333333333,0.0,0.0,9.0,-0.5515223122965908,-0.5929929784942299,48.0,5.333333333333333,273.0,0,4,35,9,505,15,183.0,57.0,-36.90146148
2017-07-01,C_ID_ee82cdf108,0.013144615384615385,0.008752121220219405,0.011427520622077443,-4.73077842,8,21,30,7,2,16,48,27,-77.05792098000002,3.00972015,-0.74689277,-0.28123328824817523,0.3339160328502808,2,1,0,0.007299270072992701,0.007272532819978075,1519828705.0,1501067186.0,0,-7,-2.7664233576642334,4.165022325606268,10.835766423357663,252,0.9197080291970804,72,0.26277372262773724,0,0.0,274,0.07456789630535009,0.3528884530478394,217,0.791970802919708,325,1.0,4.0,3.0,4.0,1.0,4.0,5.0,4.0,-3.40215253,-0.61617714,-0.71685477,-0.680430506,0.001489414074871178,0.0,0.0,0.0,0.0,0.0,1522314640.0,1520693365.0,1.0,1.0,1.0,0.0,10.8,1.0,0.2,0.0,0.0,5.0,-0.5501600509903695,-0.5929929784942299,18.0,3.6,296.0,0,5,26,7,567,25,252.0,279.0,-80.46007351000002
2017-01-01,C_ID_22ca4a5cdc,0.013144615384615385,0.011384773985343223,0.011427520622077443,0.49181412,12,21,39,7,2,16,52,24,-119.10692431000008,-0.16237649,-0.74239984,-0.661705135055556,0.009292436278838957,182,3,1,1.0111111111111108,0.022222222222222227,1519841168.0,1484583608.0,0,-13,-6.511111111111112,10.228926132836746,10.833333333333336,149,0.8277777777777777,61,0.3388888888888889,82,0.4555555555555556,180,0.1292350577006766,-0.4017196631740215,408,2.2666666666666666,324,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,-1.08381722,-0.44137373,-0.64244349,-0.54190861,0.0202145241932288,2.0,1.0,1.0,1.0,0.0,1521052672.0,1520921811.0,1.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,-0.5508518177097961,-0.6064861140464674,1.0,0.5,310.0,0,6,52,1,748,15,436.0,182.0,-120.19074153000008
2017-08-01,C_ID_7130fd2b3d,0.010711591651998994,0.014166402368115024,0.01028283496163887,1.61188739,6,18,18,7,2,13,24,19,-33.990585800000005,1.4514258,-0.73338393,-0.5150088757575758,0.16746069861910856,109,12,-1,1.6515151515151516,5.522843822843825,1517429084.0,1503842401.0,0,-5,-1.6515151515151516,2.568997668997669,11.757575757575758,60,0.9090909090909092,25,0.3787878787878788,0,0.0,66,0.1739627352059438,-0.16508473125793385,157,2.378787878787879,352,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,-2.9154889,-0.724353,-0.73939454,-0.7288722249999999,5.1225655459632925e-05,4.0,1.0,1.0,1.0,0.0,1522495184.0,1520066699.0,2.0,2.0,2.0,0.0,11.5,2.0,0.5,0.0,0.0,4.0,-0.5506788760299394,-0.6064861140464674,28.0,7.0,294.0,0,1,31,8,536,26,214.0,70.0,-36.90607470000001
2016-07-01,C_ID_3140b5e572,0.010609889420578169,0.008752121220219405,0.01028283496163887,0.78182956,11,13,21,7,2,8,11,10,-31.868030909999995,-0.44036695,-0.74239984,-0.6927832806521738,0.0034370796224003305,0,0,0,0.0,0.0,1519642157.0,1486235209.0,0,-12,-3.5,9.277777777777779,10.652173913043477,45,0.9782608695652174,11,0.2391304347826087,0,0.0,46,0.18037530545759506,0.3584578991315461,386,8.391304347826088,327,2.0,8.0,6.0,5.0,1.0,6.0,10.0,6.0,-6.9734434799999985,-0.56658965,-0.74052153,-0.6973443479999999,0.002972227365583152,0.0,0.0,0.0,0.0,0.0,1524765349.0,1519893201.0,2.0,1.0,1.6,0.2666666666666667,10.8,4.0,0.4,0.0,0.0,10.0,-0.5505751110220254,-0.5929929784942299,56.0,5.6,268.0,0,4,26,7,932,218,608.0,56.0,-38.84147439
2016-11-01,C_ID_022b48f3ac,0.010479387818900955,0.014166402368115024,0.011427520622077443,1.23360131,12,22,39,7,1,16,55,31,-124.46913521000003,0.2534672,-0.74239984,-0.6585668529629631,0.017438209568584218,0,0,0,0.0,0.0,1514653257.0,1483461601.0,0,-11,-3.6719576719576716,6.498198806709445,12.883597883597885,177,0.9365079365079364,48,0.25396825396825395,0,0.0,189,0.07445200272076458,0.3584578991315457,361,1.9100529100529098,385,1.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,-2.72815336,-0.65674872,-0.71835742,-0.68203834,0.0008841773540002668,0.0,0.0,0.0,0.0,0.0,1515758408.0,1515072300.0,1.0,1.0,1.0,0.0,13.0,1.0,0.25,0.0,0.0,4.0,-0.5523604305300843,-0.5929929784942299,7.0,1.75,372.0,0,1,44,11,809,63,429.0,193.0,-127.19728857000004
2016-08-01,C_ID_0fb5eebcbb,0.010609889420578169,0.008752121220219405,0.01028283496163887,0.6051850000000001,11,18,21,7,1,6,12,7,-29.120042499999997,0.00441779,-0.74136301,-0.6618191477272726,0.022966629158873583,1,1,0,0.022727272727272728,0.022727272727272728,1514656265.0,1483615108.0,0,-11,-5.090909090909091,12.317124735729385,12.840909090909092,31,0.7045454545454546,18,0.4090909090909091,0,0.0,44,0.07456789630535042,0.3411166692800011,359,8.159090909090908,385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.69886804,-0.69886804,-0.69886804,-0.69886804,,0.0,0.0,0.0,0.0,,1517988350.0,1517988350.0,2.0,2.0,2.0,,13.0,0.0,0.0,0.0,0.0,1.0,-0.5501600509903695,-0.5929929784942299,0.0,0.0,346.0,0,0,31,8,901,157,555.0,45.0,-29.818910539999994
2017-08-01,C_ID_38a4be198d,0.010711591651998994,0.014166402368115024,0.01028283496163887,-0.55790064,6,21,23,7,2,20,86,41,-190.83292820000003,0.3951071,-0.73864321,-0.5871782406153847,0.021115579230933733,338,10,-1,1.04,0.3656790123456791,1517388714.0,1502998568.0,0,-5,-2.3692307692307693,2.6471984805318134,11.738461538461538,313,0.963076923076923,83,0.2553846153846154,0,0.0,325,0.07456789630535007,-0.3935766910629809,166,0.5107692307692308,353,2.0,10.0,9.0,7.0,1.0,11.0,26.0,16.0,-15.02786419,0.14299229,-0.73563791,-0.5779947765384615,0.05128239854379468,30.0,3.0,-1.0,1.1538461538461535,0.6153846153846154,1522320022.0,1517499147.0,2.0,1.0,1.5384615384615383,0.2584615384615384,11.769230769230768,4.0,0.15384615384615385,0.0,0.0,26.0,-0.5501600509903694,-0.5316370565770371,55.0,2.1153846153846154,296.0,0,1,31,8,536,16,184.0,351.0,-205.86079239000003
2015-11-01,C_ID_8ffb6daff8,0.013144615384615385,0.011384773985343223,0.011427520622077443,-0.56506458,9,13,19,7,2,10,23,17,42.17534641,16.71089361,-0.74104746,1.171537400277778,15.500000817548852,90,9,-1,2.5,5.171428571428572,1518444924.0,1484328441.0,0,-13,-4.638888888888889,16.00873015873016,10.916666666666664,36,1.0,2,0.05555555555555555,3,0.08333333333333333,36,0.07456789630535042,-0.106876936749225,394,10.944444444444445,341,2.0,5.0,4.0,3.0,1.0,4.0,6.0,5.0,15.572079359999998,17.06401664,-0.68750799,2.59534656,50.48880713825707,5.0,2.0,-1.0,0.8333333333333334,0.9666666666666666,1524807748.0,1521110533.0,2.0,1.0,1.8333333333333333,0.16666666666666669,10.666666666666666,0.0,0.0,0.0,0.0,6.0,-0.5501600509903694,-0.4968715715292639,42.0,7.0,267.0,0,6,44,11,1175,439,865.0,42.0,57.74742577
2016-04-01,C_ID_5967df7a42,0.010479387818900955,0.014166402368115024,0.011427520622077443,-0.46908602,10,20,24,7,1,14,31,20,-63.92852139000002,0.49303488,-0.74255011,-0.6392852139000003,0.02044794990701869,140,12,1,1.4,2.0000000000000004,1513644301.0,1483956627.0,0,-11,-4.97,16.1910101010101,12.97,72,0.72,17,0.17,43,0.43,100,0.07456789630535023,-0.3330751250437371,343,3.43,396,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,-1.37195058,-0.67778584,-0.69416474,-0.68597529,0.0001341341826049987,2.0,1.0,1.0,1.0,0.0,1519812150.0,1516187913.0,2.0,1.0,1.5,0.5,12.5,0.0,0.0,0.0,0.0,2.0,-0.5501600509903695,-0.6064861140464674,41.0,20.5,325.0,0,4,13,4,1023,283,656.0,102.0,-65.30047197000002
2017-11-01,C_ID_c8cd0080cb,0.010609889420578169,0.011384773985343223,0.01028283496163887,0.04409171,4,14,7,6,2,9,19,12,-23.00900055000001,-0.20595337,-0.73939454,-0.6767353102941178,0.009746207677680141,37,4,1,1.088235294117647,0.2647058823529411,1519751434.0,1510750616.0,0,-3,-1.2941176470588236,1.9714795008912651,10.705882352941176,29,0.8529411764705882,7,0.2058823529411765,0,0.0,34,-0.15842559850773488,-0.3895391787707388,104,3.0588235294117645,326,2.0,6.0,5.0,4.0,1.0,5.0,8.0,6.0,-5.547577789999999,-0.50648361,-0.73939454,-0.6934472237499999,0.006036481450597312,9.0,2.0,1.0,1.125,0.125,1523960133.0,1520096442.0,2.0,1.0,1.375,0.2678571428571429,11.0,4.0,0.5,0.0,0.0,8.0,-0.555639902051824,-0.5259618491025945,44.0,5.5,277.0,0,2,44,11,444,14,122.0,42.0,-28.556578340000005
2017-02-01,C_ID_69e95a3ec9,0.008058486333804104,0.008752121220219405,0.01028283496163887,-0.24743986,6,20,25,7,1,15,78,28,-165.52270758,2.41166498,-0.7464569999999999,-0.6811634056790123,0.045501553441873885,239,1,0,0.9835390946502056,0.016256844539672827,1501521060.0,1487442630.0,0,-5,-2.0823045267489717,2.4229500391116536,17.93415637860082,230,0.9465020576131687,53,0.21810699588477367,17,0.06995884773662553,243,0.07302588458430642,-0.3919963112340749,162,0.6666666666666666,537,2.0,13.0,8.0,6.0,1.0,9.0,16.0,11.0,-10.30133499,-0.37274765,-0.73128022,-0.643833436875,0.011828891815413608,16.0,1.0,1.0,1.0,0.0,1506713450.0,1501864438.0,2.0,1.0,1.5625,0.2625,17.875,6.0,0.375,0.0,0.0,16.0,-0.5501600509903694,-0.6064861140464674,56.0,3.5,476.0,0,2,5,2,717,17,184.0,259.0,-175.82404257000005
2017-07-01,C_ID_994d1ce39d,0.010479387818900955,0.008752121220219405,0.011427520622077443,-0.80486388,3,12,5,7,1,6,11,7,-20.40513146,-0.45401103,-0.74391752,-0.637660358125,0.007444770226717115,11,3,0,0.34375,0.8135080645161289,1514724151.0,1501282895.0,0,-5,-2.5,5.806451612903227,12.21875,16,0.5,16,0.5,5,0.15625,32,0.16384289777755678,0.28710374476781786,155,4.84375,384,2.0,7.0,4.0,6.0,1.0,6.0,7.0,6.0,-4.97219762,-0.64173724,-0.73467621,-0.7103139457142857,0.000987192246188629,0.0,0.0,0.0,0.0,0.0,1518870656.0,1514764833.0,2.0,1.0,1.5714285714285714,0.2857142857142857,13.0,1.0,0.14285714285714285,0.0,0.0,7.0,-0.5508518177097961,-0.5929929784942299,47.0,6.7142857142857135,336.0,0,5,26,7,567,27,184.0,39.0,-25.37732908
2017-11-01,C_ID_1919f9080e,0.010609889420578169,0.014166402368115024,0.01028283496163887,0.39338846,4,12,11,6,2,11,14,11,-11.653420539999995,0.51231389,-0.71365412,-0.4661368215999999,0.0852972333844193,18,5,-1,0.72,2.3766666666666665,1518087879.0,1509753600.0,0,-3,-1.52,1.01,10.8,25,1.0,9,0.36,0,0.0,25,0.11689085996624828,-0.07869902454931406,96,3.84,345,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.13744684,-0.54705519,-0.59039165,-0.56872342,0.0009390243826657985,3.0,2.0,1.0,1.5,0.5,1520844539.0,1520596536.0,1.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,-0.5505059343500827,-0.28438905427097594,2.0,1.0,313.0,0,2,44,11,444,3,128.0,27.0,-12.790867379999998
2017-09-01,C_ID_c9fc613553,0.010479387818900955,0.011384773985343223,0.011427520622077443,-1.08979616,6,8,11,5,2,4,9,8,-4.164372340000001,0.22681017,-0.62819835,-0.3470310283333334,0.059714309198212585,57,10,-1,4.75,9.659090909090908,1518807931.0,1504396529.0,0,-5,-2.9166666666666665,2.810606060606061,10.833333333333336,11,0.9166666666666666,6,0.5,4,0.3333333333333333,12,0.07456789630535039,0.08451096948050506,166,13.833333333333336,336,2.0,6.0,3.0,5.0,1.0,7.0,8.0,7.0,-3.35282049,0.48075822,-0.68101654,-0.41910256125,0.14843147953226868,14.0,3.0,1.0,1.75,1.0714285714285714,1523704401.0,1519898508.0,2.0,1.0,1.125,0.125,11.0,5.0,0.625,0.0,0.0,8.0,-0.5501600509903694,-0.3649133192148488,44.0,5.5,280.0,0,4,35,9,505,1,181.0,20.0,-7.517192830000001
2016-12-01,C_ID_bff4607e58,0.010711591651998994,0.008752121220219405,0.01028283496163887,1.03294347,10,13,19,6,2,15,38,24,-34.39120759,0.46000661,-0.73488659,-0.5546968966129032,0.05344725725524322,13,6,0,0.20967741935483872,0.6602326811210998,1519392660.0,1483992294.0,0,-13,-7.048387096774193,17.095980962453726,10.887096774193546,46,0.7419354838709677,8,0.12903225806451613,0,0.0,62,0.08992703634357936,0.26823961367170274,409,6.596774193548387,330,2.0,5.0,7.0,6.0,1.0,9.0,13.0,11.0,-8.188081509999998,-0.47900012,-0.73188128,-0.6298524238461537,0.006665865669777462,0.0,0.0,0.0,0.0,0.0,1525103504.0,1520009507.0,2.0,1.0,1.4615384615384617,0.2692307692307693,10.769230769230768,7.0,0.5384615384615384,0.0,0.0,13.0,-0.5502132638149406,-0.5929929784942299,58.0,4.461538461538462,264.0,0,3,48,12,779,39,456.0,75.0,-42.5792891
2017-09-01,C_ID_f478df16fd,0.010479387818900955,0.008752121220219405,0.011427520622077443,-1.02926603,6,19,25,7,2,15,47,28,-78.90897679999995,-0.15336058,-0.74540514,-0.6921840070175435,0.004664228316577275,4,1,0,0.03508771929824561,0.03415618692749573,1519742394.0,1504289723.0,0,-5,-2.245614035087719,2.8771929824561395,10.87719298245614,108,0.9473684210526316,54,0.4736842105263158,4,0.03508771929824561,114,0.0745678963053502,0.3316854740975822,178,1.5614035087719298,326,2.0,10.0,6.0,5.0,1.0,8.0,15.0,14.0,-10.03745442,-0.59949771,-0.73039366,-0.669163628,0.002550539776345633,0.0,0.0,0.0,0.0,0.0,1523823171.0,1519952114.0,2.0,1.0,1.2,0.1714285714285714,10.733333333333333,6.0,0.4,0.0,0.0,15.0,-0.5516213446067572,-0.5929929784942299,44.0,2.933333333333333,278.0,0,4,35,9,505,0,182.0,129.0,-88.94643121999997
2013-05-01,C_ID_69350a7ab6,0.010479387818900955,0.014166402368115024,0.011427520622077443,-1.39974763,4,10,8,7,1,4,7,4,-13.12645445,-0.68755307,-0.74540514,-0.7292474694444444,0.00020477546530759405,0,0,0,0.0,0.0,1514043373.0,1492624956.0,-1,-9,-6.611111111111112,10.133986928104573,12.0,18,1.0,6,0.3333333333333333,0,0.0,18,0.0745678963053504,0.35845789913154635,247,13.722222222222221,392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.73188128,-0.73188128,-0.73188128,-0.73188128,,0.0,0.0,0.0,0.0,,1520866625.0,1520866625.0,2.0,2.0,2.0,,12.0,0.0,0.0,0.0,0.0,1.0,-0.5501600509903695,-0.5929929784942299,0.0,0.0,313.0,0,2,18,5,2089,1449,1776.0,19.0,-13.85833573
2017-06-01,C_ID_6c3cd81c4c,0.010711591651998994,0.011384773985343223,0.01028283496163887,-0.62427059,8,20,23,7,2,18,67,28,-46.16332254999999,3.61078063,-0.73864321,-0.4616332254999999,0.2878198613563695,129,10,-1,1.29,1.2786868686868686,1516979159.0,1497549535.0,-1,-8,-4.73,5.188989898989901,10.91,93,0.93,21,0.21,1,0.01,100,0.07456789630535023,-0.3305507760013925,224,2.24,358,2.0,6.0,4.0,4.0,1.0,3.0,7.0,4.0,-3.80373606,-0.03164583,-0.73158075,-0.5433908657142857,0.0544825710609981,5.0,1.0,-1.0,0.7142857142857143,0.5714285714285715,1522812182.0,1519919528.0,2.0,1.0,1.1428571428571428,0.14285714285714285,10.857142857142858,0.0,0.0,0.0,0.0,7.0,-0.5501600509903694,-0.6045585232532905,33.0,4.714285714285714,290.0,0,3,22,6,597,14,273.0,107.0,-49.96705860999999
2017-02-01,C_ID_f2e927e5da,0.010609889420578169,0.008752121220219405,0.01028283496163887,3.65908099,10,11,16,6,2,6,7,6,-6.22757252,1.35680386,-0.6883044,-0.29655107238095235,0.21038069886367566,0,0,0,0.0,0.0,1516007435.0,1487015642.0,0,-11,-7.3809523809523805,9.047619047619047,11.857142857142858,20,0.9523809523809524,1,0.047619047619047616,0,0.0,21,0.17533685740272625,0.35845789913154635,335,15.952380952380953,369,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,0,2,5,2,717,12,,,
2017-01-01,C_ID_3681e149f7,0.013144615384615385,0.008752121220219405,0.011427520622077443,-0.22731017,12,19,42,7,2,20,98,37,-168.37942768000005,-0.23865106,-0.74315117,-0.6816980877732794,0.0069212507005143465,0,0,0,0.0,0.0,1519853525.0,1484224112.0,0,-13,-5.854251012145749,14.255093644053854,10.842105263157897,244,0.9878542510121456,95,0.38461538461538464,0,0.0,247,-0.14069355702069195,0.3584578991315469,412,1.6680161943319838,324,2.0,7.0,7.0,4.0,1.0,7.0,8.0,8.0,-5.579238649999999,-0.66426198,-0.73413526,-0.6974048312499999,0.0008414281346029553,0.0,0.0,0.0,0.0,0.0,1524413785.0,1520081805.0,2.0,1.0,1.375,0.2678571428571429,10.75,6.0,0.75,0.0,0.0,8.0,-0.5575780357103759,-0.5929929784942299,50.0,6.25,272.0,0,6,52,1,748,11,426.0,255.0,-173.95866633000003
2016-02-01,C_ID_4673dd0b7b,0.010609889420578169,0.008752121220219405,0.01028283496163887,1.27563444,5,5,7,4,1,4,6,5,-5.76735555,-0.70182826,-0.74014587,-0.7209194437499999,0.00020819810636914257,0,0,0,0.0,0.0,1514486712.0,1483564830.0,-2,-13,-7.625,23.982142857142854,10.875,8,1.0,1,0.125,0,0.0,8,0.07456789630535038,0.3584578991315462,357,44.625,386,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,0,0,5,2,1083,338,,,
2017-07-01,C_ID_092d98ce80,0.010479387818900955,0.008752121220219405,0.011427520622077443,1.4936732,7,16,18,7,2,12,32,21,-33.27403154,0.34998249,-0.74390249,-0.6932089904166666,0.02746356512545861,2,1,0,0.04166666666666666,0.04078014184397162,1519235494.0,1500049117.0,0,-7,-4.5,2.936170212765958,10.833333333333336,38,0.7916666666666666,13,0.2708333333333333,2,0.04166666666666666,48,-0.1456687216540016,0.32666564440371365,222,4.625,332,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,-2.21067036,-0.73188128,-0.73939454,-0.73689012,1.8816358609200248e-05,0.0,0.0,0.0,0.0,0.0,1523125712.0,1520880365.0,2.0,1.0,1.3333333333333333,0.3333333333333333,11.0,2.0,0.6666666666666666,0.0,0.0,3.0,-0.5519866680108543,-0.5929929784942299,25.0,8.333333333333334,286.0,0,5,26,7,567,13,254.0,51.0,-35.4847019
2016-12-01,C_ID_a1bbd3be59,0.010609889420578169,0.008752121220219405,0.01028283496163887,-0.02799448,11,18,33,7,2,13,51,24,-91.14281148,-0.2733623,-0.74199413,-0.6904758445454545,0.005188128447188753,0,0,0,0.0,0.0,1518119509.0,1483476089.0,0,-13,-5.643939393939394,11.177596576451538,10.863636363636363,109,0.8257575757575758,35,0.26515151515151514,0,0.0,132,0.07456789630535017,0.35845789913154585,400,3.0303030303030303,344,2.0,11.0,5.0,6.0,1.0,9.0,14.0,13.0,-10.05058761,-0.67176021,-0.74097232,-0.717899115,0.0005362294392071802,0.0,0.0,0.0,0.0,0.0,1525071404.0,1521226134.0,2.0,1.0,1.5,0.2692307692307693,10.714285714285714,5.0,0.35714285714285715,0.0,0.0,14.0,-0.5501600509903694,-0.5929929784942299,44.0,3.1428571428571432,264.0,0,3,48,12,779,33,470.0,146.0,-101.19339909
2017-06-01,C_ID_db7c9bec8b,0.010609889420578169,0.011384773985343223,0.01028283496163887,-0.40886475,6,20,19,7,1,12,45,22,-51.03739705999999,-0.07071476,-0.74164852,-0.6460430007594935,0.017801873645045686,112,6,-1,1.4177215189873418,1.2719896137617657,1513231983.0,1497420930.0,-1,-7,-4.037974683544304,3.524180460889321,11.822784810126587,64,0.810126582278481,43,0.5443037974683544,0,0.0,79,0.07456789630535028,-0.297952388362116,182,2.3037974683544302,401,2.0,11.0,6.0,6.0,1.0,12.0,19.0,16.0,-12.670715359999996,-0.45441674,-0.73638924,-0.6668797557894736,0.007485249950757816,20.0,2.0,-1.0,1.0526315789473684,0.3859649122807018,1521993509.0,1517504192.0,2.0,1.0,1.2105263157894737,0.17543859649122806,11.789473684210524,12.0,0.631578947368421,0.0,0.0,19.0,-0.5501600509903694,-0.5040610880356681,51.0,2.6842105263157894,300.0,0,3,22,6,597,13,245.0,98.0,-63.70811241999999
2017-10-01,C_ID_81b1b66bad,0.010609889420578169,0.011384773985343223,0.01028283496163887,-0.01784667,4,16,9,6,2,10,17,12,-4.26649255,2.87748685,-0.71282767,-0.170659702,1.1347706174615966,62,10,-1,2.48,11.51,1519487577.0,1508457600.0,0,-4,-2.0,2.4166666666666665,10.84,22,0.88,9,0.36,0,0.0,25,0.07456789630535042,-0.2310734712123246,127,5.08,329,2.0,7.0,5.0,5.0,1.0,7.0,7.0,7.0,-3.57964569,-0.08144369,-0.67177524,-0.5113779557142857,0.0436987724598741,10.0,3.0,1.0,1.4285714285714286,0.6190476190476191,1524600150.0,1520602237.0,2.0,1.0,1.8571428571428568,0.14285714285714288,10.857142857142858,2.0,0.2857142857142857,0.0,0.0,7.0,-0.5501600509903694,-0.4224306513176151,46.0,6.571428571428571,269.0,0,6,39,10,475,19,159.0,32.0,-7.84613824
2017-10-01,C_ID_1490b92f50,0.010479387818900955,0.011384773985343223,0.011427520622077443,1.71838149,5,10,10,6,2,9,16,12,-14.77205285,-0.59664268,-0.74315117,-0.7034310880952381,0.0013847768062799182,0,0,0,0.0,0.0,1519058706.0,1508965020.0,0,-4,-2.095238095238096,2.2904761904761908,10.809523809523812,20,0.9523809523809524,9,0.42857142857142855,0,0.0,21,0.0745678963053504,0.35845789913154635,116,5.523809523809524,334,2.0,6.0,5.0,4.0,1.0,3.0,6.0,5.0,-4.2898587500000005,-0.69671925,-0.73638924,-0.7149764583333335,0.0002330373537473361,0.0,0.0,0.0,0.0,0.0,1524835517.0,1520098653.0,2.0,1.0,1.5,0.3,10.666666666666666,1.0,0.16666666666666666,0.0,0.0,6.0,-0.5501600509903694,-0.5929929784942299,54.0,9.0,267.0,0,6,39,10,475,24,153.0,27.0,-19.0619116
